Age,Gender,Education,Skills,Interests,Job_Title,Industry,Salary_Range,Growth_Rate
40,Female,High School,"Design, Data Analysis",Technology,Data Scientist,Tech,$90k–$140k,0.08
27,Male,Bachelor’s,"Data Analysis, Java, Python, Communication","Education, Finance",Software Engineer,Tech,$80k–$120k,0.07
32,Male,Master’s,"Data Analysis, Design, Management, Communication","Finance, Technology",Data Scientist,Tech,$90k–$140k,0.08
41,Male,Bachelor’s,"Data Analysis, Design","Healthcare, Technology",Data Scientist,Tech,$90k–$140k,0.08
50,Male,Master’s,"Python, Management","Education, Art, Finance",Software Engineer,Tech,$80k–$120k,0.07
59,Other,High School,"Java, Communication","Healthcare, Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
29,Female,Bachelor’s,"Python, Design, Data Analysis, Java","Technology, Finance, Art",Data Scientist,Tech,$90k–$140k,0.08
31,Male,Master’s,"Communication, Data Analysis, Management",Art,Data Scientist,Tech,$90k–$140k,0.08
26,Other,Bachelor’s,"Java, Data Analysis, Communication, Management","Technology, Healthcare, Finance",Data Scientist,Tech,$90k–$140k,0.08
50,Female,PhD,"Management, Python, Communication","Education, Finance, Art",Software Engineer,Tech,$80k–$120k,0.07
18,Male,High School,"Data Analysis, Management, Communication, Python","Healthcare, Finance, Education",Data Scientist,Tech,$90k–$140k,0.08
29,Other,High School,"Java, Management, Python, Communication","Education, Technology, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
54,Male,High School,"Communication, Design, Management, Data Analysis",Finance,Data Scientist,Tech,$90k–$140k,0.08
33,Other,High School,"Design, Java","Healthcare, Education",Graphic Designer,Creative,$40k–$60k,0.03
29,Other,Bachelor’s,"Java, Python, Management, Data Analysis","Finance, Technology",Graphic Designer,Creative,$40k–$60k,0.03
55,Female,PhD,"Python, Java, Communication",Technology,Software Engineer,Tech,$80k–$120k,0.07
40,Male,High School,"Python, Java, Design, Management","Healthcare, Art",Software Engineer,Tech,$80k–$120k,0.07
49,Other,Master’s,"Communication, Management, Python","Education, Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
44,Other,Bachelor’s,"Java, Communication, Python, Data Analysis",Art,Data Scientist,Tech,$90k–$140k,0.08
30,Other,Bachelor’s,"Java, Design, Management, Data Analysis","Education, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
63,Other,PhD,"Python, Design","Technology, Healthcare, Art",Software Engineer,Tech,$80k–$120k,0.07
22,Male,High School,"Design, Communication",Education,Data Scientist,Tech,$90k–$140k,0.08
19,Other,Bachelor’s,"Communication, Python","Art, Education",Software Engineer,Tech,$80k–$120k,0.07
57,Female,Master’s,"Management, Java","Art, Technology",Data Scientist,Tech,$90k–$140k,0.08
46,Female,Master’s,"Java, Communication, Data Analysis","Finance, Art",Data Scientist,Tech,$90k–$140k,0.08
59,Male,Master’s,"Management, Communication, Java","Art, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
41,Female,Master’s,"Communication, Design, Data Analysis, Java","Healthcare, Finance",Data Scientist,Tech,$90k–$140k,0.08
54,Female,PhD,"Java, Data Analysis, Design, Communication","Art, Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
28,Other,Bachelor’s,"Data Analysis, Python, Java, Design","Finance, Art, Technology",Graphic Designer,Creative,$40k–$60k,0.03
21,Male,High School,"Java, Python","Finance, Education",Data Scientist,Tech,$90k–$140k,0.08
46,Other,High School,"Communication, Design, Data Analysis",Finance,Data Scientist,Tech,$90k–$140k,0.08
62,Other,High School,"Management, Design, Data Analysis, Java","Art, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
57,Female,Bachelor’s,"Python, Java","Healthcare, Finance",Software Engineer,Tech,$80k–$120k,0.07
24,Female,High School,"Data Analysis, Design, Management, Python","Art, Finance",Software Engineer,Tech,$80k–$120k,0.07
31,Male,PhD,"Java, Design","Technology, Art, Education",Software Engineer,Tech,$80k–$120k,0.07
57,Male,High School,"Management, Python, Communication, Java","Art, Education",Software Engineer,Tech,$80k–$120k,0.07
27,Female,Master’s,"Java, Python, Communication","Finance, Art",Graphic Designer,Creative,$40k–$60k,0.03
53,Male,Master’s,"Design, Communication, Data Analysis, Python","Education, Art, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
43,Female,High School,"Data Analysis, Design, Management","Technology, Healthcare, Education",Graphic Designer,Creative,$40k–$60k,0.03
46,Female,High School,"Java, Data Analysis, Design","Art, Finance, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
57,Female,PhD,"Design, Management","Healthcare, Technology",Data Scientist,Tech,$90k–$140k,0.08
58,Male,Master’s,"Java, Python, Management","Finance, Education, Technology",Software Engineer,Tech,$80k–$120k,0.07
49,Female,High School,"Communication, Management, Python","Technology, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
62,Other,Bachelor’s,"Management, Data Analysis","Art, Technology",Graphic Designer,Creative,$40k–$60k,0.03
29,Female,Bachelor’s,"Java, Communication, Management, Design",Finance,Graphic Designer,Creative,$40k–$60k,0.03
38,Other,Master’s,"Communication, Python, Design, Data Analysis","Healthcare, Technology, Art",Data Scientist,Tech,$90k–$140k,0.08
50,Male,Master’s,"Python, Data Analysis","Art, Finance",Software Engineer,Tech,$80k–$120k,0.07
24,Female,Master’s,"Communication, Design, Management, Java",Healthcare,Software Engineer,Tech,$80k–$120k,0.07
32,Other,PhD,"Design, Management","Technology, Education",Software Engineer,Tech,$80k–$120k,0.07
40,Male,Bachelor’s,"Management, Java","Technology, Education, Art",Graphic Designer,Creative,$40k–$60k,0.03
46,Female,Master’s,"Design, Data Analysis, Management, Communication","Technology, Finance",Data Scientist,Tech,$90k–$140k,0.08
34,Other,PhD,"Python, Management, Design, Data Analysis",Healthcare,Software Engineer,Tech,$80k–$120k,0.07
38,Female,Master’s,"Python, Java, Design",Education,Software Engineer,Tech,$80k–$120k,0.07
37,Other,PhD,"Communication, Java, Management, Python",Art,Software Engineer,Tech,$80k–$120k,0.07
38,Other,Bachelor’s,"Design, Data Analysis, Java","Technology, Healthcare, Art",Data Scientist,Tech,$90k–$140k,0.08
29,Other,PhD,"Design, Java",Finance,Software Engineer,Tech,$80k–$120k,0.07
48,Other,PhD,"Communication, Management, Python","Art, Finance",Data Scientist,Tech,$90k–$140k,0.08
20,Other,Master’s,"Management, Python, Data Analysis, Communication",Healthcare,Graphic Designer,Creative,$40k–$60k,0.03
44,Other,High School,"Java, Data Analysis","Finance, Healthcare, Education",Software Engineer,Tech,$80k–$120k,0.07
41,Male,PhD,"Communication, Python","Finance, Education",Data Scientist,Tech,$90k–$140k,0.08
35,Other,High School,"Python, Java, Management, Design",Finance,Graphic Designer,Creative,$40k–$60k,0.03
28,Other,Bachelor’s,"Python, Communication, Java","Art, Education",Graphic Designer,Creative,$40k–$60k,0.03
42,Female,High School,"Management, Communication, Java","Finance, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
21,Male,PhD,"Python, Design, Communication",Education,Graphic Designer,Creative,$40k–$60k,0.03
24,Male,Bachelor’s,"Java, Management, Python",Technology,Software Engineer,Tech,$80k–$120k,0.07
38,Other,PhD,"Java, Communication, Management, Design",Education,Data Scientist,Tech,$90k–$140k,0.08
23,Female,PhD,"Design, Data Analysis, Python, Communication","Finance, Technology, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
31,Female,High School,"Java, Data Analysis",Finance,Software Engineer,Tech,$80k–$120k,0.07
19,Female,Bachelor’s,"Python, Management, Communication","Education, Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
40,Other,Master’s,"Data Analysis, Communication, Design","Healthcare, Finance, Art",Graphic Designer,Creative,$40k–$60k,0.03
29,Female,High School,"Design, Management, Python, Data Analysis",Education,Software Engineer,Tech,$80k–$120k,0.07
37,Male,Master’s,"Data Analysis, Management","Finance, Art",Graphic Designer,Creative,$40k–$60k,0.03
21,Female,Bachelor’s,"Communication, Design","Technology, Education, Finance",Data Scientist,Tech,$90k–$140k,0.08
40,Other,PhD,"Management, Communication, Design",Healthcare,Data Scientist,Tech,$90k–$140k,0.08
57,Male,Bachelor’s,"Design, Data Analysis",Healthcare,Graphic Designer,Creative,$40k–$60k,0.03
23,Female,Master’s,"Management, Communication, Design, Python","Finance, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
38,Other,Bachelor’s,"Data Analysis, Java, Management",Education,Graphic Designer,Creative,$40k–$60k,0.03
24,Other,Master’s,"Design, Java, Management, Python","Healthcare, Technology, Finance",Data Scientist,Tech,$90k–$140k,0.08
45,Male,PhD,"Data Analysis, Design, Communication","Art, Technology, Finance",Software Engineer,Tech,$80k–$120k,0.07
58,Female,Master’s,"Java, Management, Data Analysis","Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
24,Female,Bachelor’s,"Design, Communication",Healthcare,Software Engineer,Tech,$80k–$120k,0.07
42,Male,PhD,"Design, Data Analysis, Management, Python","Education, Finance, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
61,Male,High School,"Python, Management, Communication, Data Analysis","Healthcare, Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
25,Other,PhD,"Python, Design","Healthcare, Education",Graphic Designer,Creative,$40k–$60k,0.03
43,Female,PhD,"Management, Python","Healthcare, Technology",Software Engineer,Tech,$80k–$120k,0.07
19,Male,High School,"Java, Data Analysis, Communication, Design",Healthcare,Data Scientist,Tech,$90k–$140k,0.08
36,Other,Master’s,"Python, Management, Design","Technology, Art",Data Scientist,Tech,$90k–$140k,0.08
22,Other,Bachelor’s,"Design, Data Analysis, Java, Python","Art, Technology",Data Scientist,Tech,$90k–$140k,0.08
32,Other,High School,"Python, Data Analysis",Finance,Data Scientist,Tech,$90k–$140k,0.08
23,Male,Master’s,"Python, Communication, Design","Education, Finance",Software Engineer,Tech,$80k–$120k,0.07
21,Male,PhD,"Data Analysis, Java","Art, Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
48,Female,PhD,"Communication, Data Analysis","Art, Finance",Software Engineer,Tech,$80k–$120k,0.07
53,Other,Bachelor’s,"Design, Data Analysis","Technology, Art",Graphic Designer,Creative,$40k–$60k,0.03
27,Female,Bachelor’s,"Management, Communication, Design","Art, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
21,Female,High School,"Design, Communication, Java","Education, Technology, Art",Data Scientist,Tech,$90k–$140k,0.08
27,Other,PhD,"Python, Design, Communication",Healthcare,Graphic Designer,Creative,$40k–$60k,0.03
41,Male,Bachelor’s,"Design, Python, Java, Communication",Finance,Data Scientist,Tech,$90k–$140k,0.08
40,Male,PhD,"Data Analysis, Java, Communication","Education, Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
30,Male,PhD,"Design, Communication, Data Analysis","Education, Art",Graphic Designer,Creative,$40k–$60k,0.03
25,Other,Master’s,"Management, Design","Technology, Healthcare, Finance",Software Engineer,Tech,$80k–$120k,0.07
47,Other,High School,"Management, Design, Python, Communication","Healthcare, Art",Software Engineer,Tech,$80k–$120k,0.07
53,Male,Bachelor’s,"Communication, Python, Design, Data Analysis",Finance,Data Scientist,Tech,$90k–$140k,0.08
28,Other,Master’s,"Communication, Data Analysis",Finance,Graphic Designer,Creative,$40k–$60k,0.03
58,Other,High School,"Data Analysis, Management, Communication, Java",Healthcare,Software Engineer,Tech,$80k–$120k,0.07
31,Male,High School,"Communication, Design","Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
21,Female,PhD,"Design, Data Analysis, Management, Python","Healthcare, Art, Education",Data Scientist,Tech,$90k–$140k,0.08
34,Male,Master’s,"Communication, Java, Management","Art, Technology, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
50,Female,Master’s,"Management, Data Analysis","Finance, Education",Software Engineer,Tech,$80k–$120k,0.07
57,Male,Bachelor’s,"Data Analysis, Management, Python",Education,Data Scientist,Tech,$90k–$140k,0.08
34,Other,PhD,"Data Analysis, Management, Communication","Healthcare, Technology, Education",Graphic Designer,Creative,$40k–$60k,0.03
46,Female,Master’s,"Java, Management, Design","Healthcare, Education, Technology",Graphic Designer,Creative,$40k–$60k,0.03
37,Other,High School,"Communication, Python",Technology,Data Scientist,Tech,$90k–$140k,0.08
28,Female,PhD,"Design, Python, Java","Healthcare, Education, Finance",Software Engineer,Tech,$80k–$120k,0.07
51,Female,Master’s,"Python, Management",Healthcare,Software Engineer,Tech,$80k–$120k,0.07
53,Other,High School,"Communication, Data Analysis, Python",Education,Graphic Designer,Creative,$40k–$60k,0.03
38,Other,Bachelor’s,"Data Analysis, Python","Technology, Education, Finance",Software Engineer,Tech,$80k–$120k,0.07
53,Male,High School,"Java, Communication, Python","Healthcare, Technology, Art",Data Scientist,Tech,$90k–$140k,0.08
55,Female,PhD,"Java, Design, Management","Art, Technology, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
44,Other,High School,"Design, Data Analysis",Education,Software Engineer,Tech,$80k–$120k,0.07
65,Male,Master’s,"Management, Communication, Design, Java","Technology, Healthcare, Art",Data Scientist,Tech,$90k–$140k,0.08
31,Female,High School,"Management, Data Analysis, Python","Art, Technology",Software Engineer,Tech,$80k–$120k,0.07
60,Female,Bachelor’s,"Data Analysis, Java, Management","Education, Healthcare, Technology",Graphic Designer,Creative,$40k–$60k,0.03
52,Male,Master’s,"Design, Management, Python","Healthcare, Technology",Software Engineer,Tech,$80k–$120k,0.07
57,Female,Master’s,"Data Analysis, Design",Technology,Data Scientist,Tech,$90k–$140k,0.08
62,Other,High School,"Management, Java, Communication","Healthcare, Education",Software Engineer,Tech,$80k–$120k,0.07
23,Male,PhD,"Communication, Management, Java",Art,Data Scientist,Tech,$90k–$140k,0.08
29,Other,PhD,"Design, Management, Java, Communication","Art, Education",Software Engineer,Tech,$80k–$120k,0.07
20,Male,High School,"Communication, Python",Finance,Software Engineer,Tech,$80k–$120k,0.07
64,Other,Bachelor’s,"Design, Management","Education, Finance",Software Engineer,Tech,$80k–$120k,0.07
65,Female,High School,"Communication, Data Analysis","Finance, Technology",Graphic Designer,Creative,$40k–$60k,0.03
43,Female,Bachelor’s,"Java, Design, Communication","Finance, Healthcare, Education",Data Scientist,Tech,$90k–$140k,0.08
50,Other,High School,"Python, Data Analysis, Design","Education, Healthcare, Technology",Software Engineer,Tech,$80k–$120k,0.07
58,Female,PhD,"Python, Design",Art,Software Engineer,Tech,$80k–$120k,0.07
26,Female,Master’s,"Data Analysis, Communication, Python, Java","Education, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
56,Other,High School,"Python, Design, Management","Finance, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
42,Other,PhD,"Communication, Python","Education, Technology",Graphic Designer,Creative,$40k–$60k,0.03
64,Female,Bachelor’s,"Management, Python, Communication","Healthcare, Art",Graphic Designer,Creative,$40k–$60k,0.03
49,Other,PhD,"Data Analysis, Design, Communication","Art, Education, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
36,Female,High School,"Java, Python","Education, Art",Graphic Designer,Creative,$40k–$60k,0.03
